835,D,Palindromic characteristics,"['brute force', 'dp', 'hashing', 'strings']",1900
835,C,Star sky,"['dp', 'implementation']",1600
835,B,The number on the board,['greedy'],1100
835,A,Key races,['math'],800
834,B,The Festive Evening,"['data structures', 'implementation']",1100
834,A,The Useless Toy,['implementation'],900
833,E,Caramel Clouds,"['data structures', 'dp', 'sortings']",3400
833,D,Red-Black Cobweb,"['data structures', 'divide and conquer', 'implementation', 'trees']",2800
833,C,Ever-Hungry Krakozyabra,"['brute force', 'combinatorics', 'greedy', 'math']",2700
833,B,The Bakery,"['binary search', 'data structures', 'divide and conquer', 'dp', 'two pointers']",2200
833,A,The Meaningless Game,"['math', 'number theory']",1700
832,E,Vasya and Shifts,['matrices'],2600
832,D,"Misha, Grisha and Underground","['dfs and similar', 'graphs', 'trees']",1900
832,C,Strange Radiation,"['binary search', 'implementation', 'math']",2500
832,B,Petya and Exam,"['implementation', 'strings']",1600
832,A,Sasha and Sticks,"['games', 'math']",800
831,C,Jury Marks,"['brute force', 'constructive algorithms']",1700
831,B,Keyboard Layouts,"['implementation', 'strings']",800
831,A,Unimodal Array,['implementation'],1000
830,E,Perpetual Motion Machine,"['constructive algorithms', 'dp', 'graphs', 'implementation', 'math', 'trees']",3100
830,D,Singer House,"['combinatorics', 'dp', 'graphs', 'trees']",2800
830,C,Bamboo Partition,"['brute force', 'data structures', 'implementation', 'math', 'number theory', 'sortings', 'two pointers']",2300
830,B,Cards Sorting,"['data structures', 'implementation', 'sortings']",1600
830,A,Office Keys,"['binary search', 'brute force', 'dp', 'greedy', 'sortings']",1800
828,B,Black Square,['implementation'],1300
828,A,Restaurant Tables,['implementation'],1200
827,F,Dirty Arkady's Kitchen,"['data structures', 'dp', 'graphs', 'shortest paths']",3200
827,E,Rusty String,"['fft', 'math', 'strings']",2700
827,D,Best Edge Weight,"['data structures', 'dfs and similar', 'graphs', 'trees']",2700
827,C,DNA Evolution,"['data structures', 'strings']",2100
827,B,High Load,"['constructive algorithms', 'greedy', 'implementation', 'trees']",1800
827,A,String Reconstruction,"['data structures', 'greedy', 'sortings', 'strings']",1700
825,G,Tree Queries,"['dfs and similar', 'graphs', 'trees']",2500
825,F,String Compression,"['dp', 'hashing', 'string suffix structures', 'strings']",2400
825,E,Minimal Labels,"['data structures', 'dfs and similar', 'graphs', 'greedy']",2300
825,D,Suitable Replacement,"['binary search', 'greedy', 'implementation']",1500
825,C,Multi-judge Solving,"['greedy', 'implementation']",1600
825,B,Five-In-a-Row,"['brute force', 'implementation']",1600
825,A,Binary Protocol,['implementation'],1100
822,F,Madness,"['constructive algorithms', 'dfs and similar', 'trees']",2500
822,E,Liar,"['binary search', 'dp', 'hashing', 'string suffix structures']",2400
822,D,My pretty girl Noora,"['brute force', 'dp', 'greedy', 'math', 'number theory']",1800
822,C,"Hacker, pack your bags!","['binary search', 'greedy', 'implementation', 'sortings']",1600
822,B,Crossword solving,"['brute force', 'implementation', 'strings']",1000
822,A,I'm bored with life,"['implementation', 'math', 'number theory']",800
821,E,Okabe and El Psy Kongroo,"['dp', 'matrices']",2100
821,D,Okabe and City,"['dfs and similar', 'graphs', 'shortest paths']",2200
821,C,Okabe and Boxes,"['data structures', 'greedy', 'trees']",1500
821,B,Okabe and Banana Trees,"['brute force', 'math']",1300
821,A,Okabe and Future Gadget Laboratory,['implementation'],800
820,B,Mister B and Angle in Polygon,"['constructive algorithms', 'geometry', 'math']",1300
820,A,Mister B and Book Reading,['implementation'],900
819,E,Mister B and Flight to the Moon,"['constructive algorithms', 'graphs']",2800
819,D,Mister B and Astronomers,['number theory'],2900
819,C,Mister B and Beacons on Field,['number theory'],2900
819,B,Mister B and PR Shifts,"['data structures', 'implementation', 'math']",1900
819,A,Mister B and Boring Game,"['games', 'greedy']",2200
818,G,Four Melodies,"['flows', 'graphs']",2600
818,F,Level Generation,"['binary search', 'math', 'ternary search']",2100
818,E,Card Game Again,"['binary search', 'data structures', 'number theory', 'two pointers']",1900
818,D,Multicolored Cars,"['data structures', 'implementation']",1700
818,C,Sofa Thief,"['brute force', 'implementation']",2000
818,B,Permutation Game,['implementation'],1600
818,A,Diplomas and Certificates,"['implementation', 'math']",800
817,F,MEX Queries,"['binary search', 'data structures', 'trees']",2300
817,E,Choosing The Commander,"['bitmasks', 'data structures', 'trees']",2000
817,D,Imbalanced Array,"['data structures', 'divide and conquer', 'dsu', 'sortings']",1900
817,C,Really Big Numbers,"['binary search', 'brute force', 'dp', 'math']",1600
817,B,Makes And The Product,"['combinatorics', 'implementation', 'math', 'sortings']",1500
817,A,Treasure Hunt,"['implementation', 'math', 'number theory']",1200
816,B,Karen and Coffee,"['binary search', 'data structures', 'implementation']",1400
816,A,Karen and Morning,"['brute force', 'implementation']",1000
815,E,Karen and Neighborhood,"['binary search', 'constructive algorithms', 'implementation']",2900
815,D,Karen and Cards,"['binary search', 'combinatorics', 'data structures', 'geometry']",2800
815,C,Karen and Supermarket,"['brute force', 'dp', 'trees']",2400
815,B,Karen and Test,"['brute force', 'combinatorics', 'constructive algorithms', 'math']",2200
815,A,Karen and Game,"['brute force', 'greedy', 'implementation']",1700
814,E,An unavoidable detour for home,"['combinatorics', 'dp', 'graphs', 'shortest paths']",2600
814,D,An overnight dance in discotheque,"['dfs and similar', 'dp', 'geometry', 'greedy', 'trees']",2000
814,C,An impassioned circulation of affection,"['brute force', 'dp', 'strings', 'two pointers']",1600
814,B,An express train to reveries,['constructive algorithms'],1300
814,A,An abandoned sentiment from past,"['constructive algorithms', 'greedy', 'implementation', 'sortings']",900
813,F,Bipartite Checking,"['data structures', 'dsu', 'graphs']",2500
813,E,Army Creation,"['binary search', 'data structures']",2200
813,D,Two Melodies,"['dp', 'flows']",2600
813,C,The Tag Game,"['dfs and similar', 'graphs']",1700
813,B,The Golden Age,"['brute force', 'math']",1800
813,A,The Contest,['implementation'],1100
812,E,Sagheer and Apple Tree,"['games', 'trees']",2300
812,D,Sagheer and Kindergarten,"['dfs and similar', 'graphs', 'implementation', 'trees']",2700
812,C,Sagheer and Nubian Market,"['binary search', 'sortings']",1500
812,B,"Sagheer, the Hausmeister","['bitmasks', 'brute force', 'dp']",1600
812,A,Sagheer and Crossroads,['implementation'],1200
811,E,Vladik and Entertaining Flags,"['data structures', 'dsu', 'graphs']",2600
811,D,Vladik and Favorite Game,"['constructive algorithms', 'dfs and similar', 'graphs', 'interactive']",2100
811,C,Vladik and Memorable Trip,"['dp', 'implementation']",1900
811,B,Vladik and Complicated Book,"['implementation', 'sortings']",1200
811,A,Vladik and Courtesy,"['brute force', 'implementation']",800
810,B,Summer sell-off,"['greedy', 'sortings']",1300
810,A,Straight <<A>>,"['implementation', 'math']",900
809,E,Surprise me!,"['divide and conquer', 'math', 'number theory', 'trees']",3100
809,D,Hitchhiking in the Baltic States,"['data structures', 'dp']",2900
809,C,Find a car,"['combinatorics', 'divide and conquer', 'dp']",2600
809,B,Glad to see you!,"['binary search', 'interactive']",2200
809,A,Do you want a date?,"['implementation', 'math', 'sortings']",1500
808,G,Anthem of Berland,"['dp', 'strings']",2300
808,F,Card Game,"['binary search', 'flows', 'graphs']",2400
808,E,Selling Souvenirs,"['binary search', 'dp', 'greedy', 'ternary search']",2300
808,D,Array Division,"['binary search', 'data structures', 'implementation']",1900
808,C,Tea Party,"['constructive algorithms', 'greedy', 'sortings']",1400
808,B,Average Sleep Time,"['data structures', 'implementation', 'math']",1300
808,A,Lucky Year,['implementation'],900
807,B,T-Shirt Hunt,"['brute force', 'implementation']",1300
807,A,Is it rated?,"['implementation', 'sortings']",900
805,B,3-palindrome,['constructive algorithms'],1000
805,A,Fake NP,"['greedy', 'math']",1000
804,F,Fake bullions,"['combinatorics', 'dfs and similar', 'dp', 'graphs', 'number theory']",3400
804,E,The same permutation ,['constructive algorithms'],3100
804,D,Expected diameter of a tree,"['binary search', 'brute force', 'dfs and similar', 'dp', 'sortings', 'trees']",2500
804,C,Ice cream coloring,"['constructive algorithms', 'dfs and similar', 'greedy']",2200
804,B,Minimum number of steps,"['combinatorics', 'greedy', 'implementation', 'math']",1400
804,A,Find Amir,"['constructive algorithms', 'greedy', 'math']",1000
803,G,Periodic RMQ Problem,['data structures'],2300
803,F,Coprime Subsequences,"['bitmasks', 'combinatorics', 'number theory']",2000
803,E,Roma and Poker,"['dp', 'graphs']",2000
803,D,Magazine Ad,"['binary search', 'greedy']",1900
803,C,Maximal GCD,"['constructive algorithms', 'greedy', 'math']",1900
803,B,Distances to Zero,['constructive algorithms'],1200
803,A,Maximal Binary Matrix,['constructive algorithms'],1400
802,O,April Fools' Problem (hard),"['binary search', 'data structures', 'flows']",2900
802,N,April Fools' Problem (medium),"['binary search', 'flows', 'graphs']",2400
802,M,April Fools' Problem (easy),"['greedy', 'sortings']",1200
802,L,Send the Fool Further! (hard),"['dfs and similar', 'dp', 'math', 'trees']",2400
802,K,Send the Fool Further! (medium),"['dp', 'trees']",2100
802,J,Send the Fool Further! (easy),"['dfs and similar', 'graphs', 'trees']",1400
802,I,Fake News (hard),['string suffix structures'],2300
802,H,Fake News (medium),"['constructive algorithms', 'strings']",2200
802,G,Fake News (easy),"['implementation', 'strings']",800
802,F,Marmots (hard),"['math', 'probabilities']",2800
802,E,Marmots (medium),['math'],2200
802,D,Marmots (easy),['math'],2100
802,C,Heidi and Library (hard),['flows'],2600
802,B,Heidi and Library (medium),"['data structures', 'greedy']",1800
802,A,Heidi and Library (easy),['greedy'],1800
801,B,Valued Keys,"['constructive algorithms', 'greedy', 'strings']",900
801,A,Vicious Keyboard,['brute force'],1100
799,G,Cut the pie,"['binary search', 'data structures', 'geometry']",3500
799,F,Beautiful fountains rows,['data structures'],3500
799,E,Aquarium decoration,"['data structures', 'greedy', 'two pointers']",2500
799,D,Field expansion,"['brute force', 'dp', 'meet-in-the-middle']",2100
799,C,Fountains,"['binary search', 'data structures', 'implementation']",1800
799,B,T-shirt buying,"['data structures', 'implementation']",1400
799,A,Carrot Cakes,"['brute force', 'implementation']",1100
798,E,Mike and code of a permutation,"['constructive algorithms', 'data structures', 'graphs', 'sortings']",3000
798,D,Mike and distribution,"['constructive algorithms', 'sortings']",2400
798,C,Mike and gcd problem,"['dp', 'greedy', 'number theory']",1700
798,B,Mike and strings,"['brute force', 'dp', 'strings']",1300
798,A,Mike and palindrome,"['brute force', 'constructive algorithms', 'strings']",1000
797,F,Mice and Holes,"['data structures', 'dp', 'greedy', 'sortings']",2600
797,E,Array Queries,"['brute force', 'data structures', 'dp']",2000
797,D,Broken BST,"['data structures', 'dfs and similar']",2100
797,C,Minimal string,"['data structures', 'greedy', 'strings']",1700
797,B,Odd sum,"['dp', 'greedy', 'implementation']",1400
797,A,k-Factorization,"['implementation', 'math', 'number theory']",1100
796,F,Sequence Recovery,"['bitmasks', 'data structures', 'greedy']",2800
796,E,Exam Cheating,"['binary search', 'dp']",2400
796,D,Police Stations,"['constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees']",2100
796,C,Bank Hacking,"['constructive algorithms', 'data structures', 'dp', 'trees']",1900
796,B,Find The Bone,['implementation'],1300
796,A,Buying A House,"['brute force', 'implementation']",800
794,G,Replace All,"['combinatorics', 'dp', 'math']",3400
794,F,Leha and security system,['data structures'],2800
794,E,Choosing Carrot,"['games', 'math']",2800
794,D,Labelling Cities,"['dfs and similar', 'graphs', 'hashing']",2400
794,C,Naming Company,"['games', 'greedy', 'sortings']",1800
794,B,Cutting Carrot,"['geometry', 'math']",1200
794,A,Bank Robbery,"['brute force', 'implementation']",800
793,G,Oleg and chess,"['data structures', 'divide and conquer', 'flows', 'graph matchings']",3400
793,F,Julia the snail,"['data structures', 'divide and conquer', 'dp']",3000
793,E,Problem of offices,"['constructive algorithms', 'dfs and similar', 'dp', 'trees']",2900
793,D,Presents in Bankopolis,"['dp', 'graphs', 'shortest paths']",2100
793,C,Mice problem,"['geometry', 'implementation', 'math', 'sortings']",2300
793,B,Igor and his way to work,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",1600
793,A,Oleg and shares,"['implementation', 'math']",900
792,F,Mages and Monsters,"['data structures', 'geometry']",3100
792,E,Colored Balls,"['greedy', 'math', 'number theory']",2500
792,D,Paths in a Complete Binary Tree,"['bitmasks', 'trees']",1900
792,C,Divide by Three,"['dp', 'greedy', 'math', 'number theory']",2000
792,B,Counting-out Rhyme,['implementation'],1300
792,A,New Bus Route,"['implementation', 'sortings']",1100
791,A,Bear and Big Brother,['implementation'],800
789,B,Masha and geometric depression,"['brute force', 'implementation', 'math']",1700
789,A,Anastasia and pebbles,"['implementation', 'math']",1100
788,E,New task,['data structures'],2900
788,D,Finding lines,"['constructive algorithms', 'divide and conquer', 'interactive']",3000
788,C,The Great Mixing,"['dfs and similar', 'graphs', 'shortest paths']",2300
788,B,Weird journey,"['combinatorics', 'constructive algorithms', 'dfs and similar', 'dsu', 'graphs']",2100
788,A,Functions again,"['dp', 'two pointers']",1600
787,B,Not Afraid,"['greedy', 'implementation', 'math']",1300
787,A,The Monster,"['brute force', 'math', 'number theory']",1200
786,E,ALT,"['data structures', 'flows', 'graphs', 'trees']",3200
786,D,Rap God,"['data structures', 'dfs and similar', 'hashing', 'strings', 'trees']",3400
786,C,Till I Collapse,"['data structures', 'divide and conquer']",2400
786,B,Legacy,"['data structures', 'graphs', 'shortest paths']",2300
786,A,Berzerk,"['dfs and similar', 'dp', 'games']",2000
785,E,Anton and Permutation,"['brute force', 'data structures']",2200
785,D,Anton and School - 2,"['combinatorics', 'dp', 'math', 'number theory']",2300
785,C,Anton and Fairy Tale,"['binary search', 'math']",1600
785,B,Anton and Classes,"['greedy', 'sortings']",1100
785,A,Anton and Polyhedrons,"['implementation', 'strings']",800
784,G,BF Calculator,['*special'],2000
784,F,Crunching Numbers Just for You,"['*special', 'implementation']",1900
784,E,Twisted Circuit,"['*special', 'brute force', 'implementation']",2000
784,D,Touchy-Feely Palindromes,"['*special', 'implementation']",1900
784,C,INTERCALC,"['*special', 'implementation']",1800
784,B,Kids' Riddle,['*special'],2000
784,A,Numbers Joke,['*special'],1700
780,H,Intranet of Buses,"['binary search', 'geometry', 'implementation', 'two pointers']",3100
780,G,Andryusha and Nervous Barriers,"['data structures', 'dp']",2700
780,F,Axel and Marston in Bitland,"['bitmasks', 'dp', 'graphs', 'matrices']",2400
780,E,Underground Lab,"['constructive algorithms', 'dfs and similar', 'graphs']",2100
780,D,Innokenty and a Football League,"['2-sat', 'graphs', 'greedy', 'implementation', 'shortest paths', 'strings']",1900
780,C,Andryusha and Colored Balloons,"['dfs and similar', 'graphs', 'greedy', 'trees']",1600
780,B,The Meeting Place Cannot Be Changed,['binary search'],1600
780,A,Andryusha and Socks,['implementation'],800
779,C,Dishonest Sellers,"['constructive algorithms', 'greedy', 'sortings']",1200
779,B,Weird Rounding,"['brute force', 'greedy']",1100
779,A,Pupils Redistribution,"['constructive algorithms', 'math']",1000
778,E,Selling Numbers,"['dp', 'sortings']",3000
778,D,Parquet Re-laying,['constructive algorithms'],2700
778,C,Peterson Polyglot,"['brute force', 'dfs and similar', 'dsu', 'hashing', 'strings', 'trees']",2500
778,B,Bitwise Formula,"['bitmasks', 'brute force', 'dfs and similar', 'expression parsing', 'implementation']",1800
778,A,String Game,"['binary search', 'greedy', 'strings']",1700
777,E,Hanoi Factory,"['brute force', 'data structures', 'dp', 'greedy', 'sortings']",2000
777,D,Cloud of Hashtags,"['binary search', 'greedy', 'implementation', 'strings']",1800
777,C,Alyona and Spreadsheet,"['binary search', 'data structures', 'dp', 'greedy', 'implementation', 'two pointers']",1600
777,B,Game of Credit Cards,"['data structures', 'dp', 'greedy', 'sortings']",1300
777,A,Shell Game,"['constructive algorithms', 'implementation', 'math']",1000
776,G,Sherlock and the Encrypted Data,"['bitmasks', 'combinatorics', 'dp']",2900
776,F,Sherlock's bet to Moriarty,"['constructive algorithms', 'data structures', 'divide and conquer', 'geometry', 'graphs', 'implementation', 'trees']",2800
776,E,The Holmes Children,"['math', 'number theory']",2100
776,D,The Door Problem,"['2-sat', 'dfs and similar', 'dsu', 'graphs']",2000
776,C,Molly's Chemicals,"['binary search', 'brute force', 'data structures', 'implementation', 'math']",1800
776,B,Sherlock and his girlfriend,"['constructive algorithms', 'number theory']",1200
776,A,A Serial Killer,"['brute force', 'implementation', 'strings']",900
775,A,University Schedule,['*special'],2900
774,L,Bars,"['*special', 'binary search']",2000
774,K,Stepan and Vowels,"['*special', 'implementation', 'strings']",1600
774,J,Stepan's Series,"['*special', 'dp']",2000
774,I,Composing Of String,"['*special', 'dp']",2300
774,H,Repairing Of String,"['*special', 'constructive algorithms']",2200
774,G,Perfectionist Arkadiy,"['*special', 'number theory']",2700
774,F,Pens And Days Of Week,"['*special', 'binary search', 'number theory']",2700
774,E,Big Number and Remainder,"['*special', 'math', 'number theory']",2300
774,D,Lie or Truth,"['*special', 'constructive algorithms', 'sortings']",1500
774,C,Maximum Number,"['*special', 'constructive algorithms', 'greedy', 'implementation']",1200
774,B,Significant Cups,"['*special', 'binary search', 'data structures', 'two pointers']",2100
774,A,Amusement Park,"['*special', 'ternary search']",2100
773,F,Test Data Generation,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']",3400
773,E,Blog Post Rating,"['data structures', 'sortings']",3000
773,D,Perishable Roads,"['dp', 'graphs', 'shortest paths']",2700
773,C,Prairie Partition,"['binary search', 'constructive algorithms', 'greedy', 'math']",2200
773,B,Dynamic Problem Scoring,"['brute force', 'greedy']",2000
773,A,Success Rate,"['binary search', 'math']",1700
772,E,Verifying Kingdom,"['binary search', 'divide and conquer', 'interactive', 'trees']",3200
772,D,Varying Kibibits,"['bitmasks', 'dp']",2700
772,C,Vulnerable Kerbals,"['constructive algorithms', 'dp', 'graphs', 'math', 'number theory']",2300
772,B,Volatile Kite,['geometry'],1800
772,A,Voltage Keepsake,"['binary search', 'math']",1800
771,F,Bear and Isomorphic Points,"['geometry', 'two pointers']",3300
771,E,Bear and Rectangle Strips,"['dp', 'greedy']",3000
771,D,Bear and Company,['dp'],2500
771,C,Bear and Tree Jumps,"['dfs and similar', 'dp', 'trees']",2100
771,B,Bear and Different Names,"['constructive algorithms', 'greedy']",1500
771,A,Bear and Friendship Condition,"['dfs and similar', 'dsu', 'graphs']",1500
770,D,Draw Brackets!,"['*special', 'implementation']",1400
770,C,Online Courses In BSU,"['*special', 'dfs and similar', 'graphs', 'implementation']",1500
770,B,Maximize Sum of Digits,"['*special', 'implementation', 'math']",1300
770,A,New Password,"['*special', 'implementation']",800
769,D,k-Interesting Pairs Of Integers,"['*special', 'bitmasks', 'brute force', 'meet-in-the-middle']",1700
769,C,Cycle In Maze,"['*special', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']",1700
769,B,News About Credit,"['*special', 'greedy', 'two pointers']",1200
769,A,Year of University Entrance,"['*special', 'implementation', 'sortings']",800
768,G,The Winds of Winter,"['binary search', 'data structures']",3300
768,F,Barrels and boxes,"['brute force', 'combinatorics', 'math', 'number theory', 'probabilities']",2300
768,E,Game of Stones,"['bitmasks', 'dp', 'games']",2100
768,D,Jon and Orbs,"['dp', 'math', 'probabilities']",2200
768,C,Jon Snow and his Favourite Number,"['brute force', 'dp', 'implementation', 'sortings']",1800
768,B,Code For 1,"['constructive algorithms', 'dfs and similar', 'divide and conquer']",1600
768,A,Oath of the Night's Watch,"['constructive algorithms', 'sortings']",900
767,E,Change-free,['greedy'],2400
767,D,Cartons of milk,"['binary search', 'data structures', 'greedy', 'sortings', 'two pointers']",2100
767,C,Garland,"['dfs and similar', 'graphs', 'greedy', 'trees']",2000
767,B,The Queue,"['brute force', 'greedy']",2100
767,A,Snacktower,"['data structures', 'implementation']",1100
766,E,Mahmoud and a xor trip,"['bitmasks', 'constructive algorithms', 'data structures', 'dfs and similar', 'dp', 'math', 'trees']",2100
766,D,Mahmoud and a Dictionary,"['data structures', 'dfs and similar', 'dp', 'dsu', 'graphs']",2000
766,C,Mahmoud and a Message,"['brute force', 'dp', 'greedy', 'strings']",1700
766,B,Mahmoud and a Triangle,"['constructive algorithms', 'geometry', 'greedy', 'math', 'number theory', 'sortings']",1000
766,A,Mahmoud and Longest Uncommon Subsequence,"['constructive algorithms', 'strings']",1000
765,G,"Math, math everywhere","['brute force', 'dp', 'math', 'meet-in-the-middle', 'number theory']",3200
765,F,Souvenirs,['data structures'],3100
765,E,Tree Folding,"['dfs and similar', 'dp', 'greedy', 'implementation', 'trees']",2200
765,D,Artsem and Saunders,"['constructive algorithms', 'dsu', 'math']",1700
765,C,Table Tennis Game 2,['math'],1200
765,B,Code obfuscation,"['greedy', 'implementation', 'strings']",1100
765,A,Neverending competitions,"['implementation', 'math']",900
764,B,Timofey and cubes,"['constructive algorithms', 'implementation']",900
764,A,Taymyr is calling you,"['brute force', 'implementation', 'math']",800
763,E,Timofey and our friends animals,"['data structures', 'divide and conquer', 'dsu']",2900
763,D,Timofey and a flat tree,"['data structures', 'graphs', 'hashing', 'shortest paths', 'trees']",2900
763,C,Timofey and remoduling,"['brute force', 'implementation', 'math', 'number theory']",2600
763,B,Timofey and rectangles,"['constructive algorithms', 'geometry']",2100
763,A,Timofey and a tree,"['dfs and similar', 'dp', 'dsu', 'graphs', 'implementation', 'trees']",1600
762,F,Tree nesting,"['combinatorics', 'graphs', 'trees']",2800
762,E,Radio stations,"['binary search', 'data structures']",2200
762,D,Maximum path,"['dp', 'greedy', 'implementation']",2300
762,C,Two strings,"['binary search', 'hashing', 'strings', 'two pointers']",2100
762,B,USB vs. PS/2,"['greedy', 'implementation', 'sortings', 'two pointers']",1400
762,A,k-th divisor,"['math', 'number theory']",1400
761,F,Dasha and Photos,"['brute force', 'data structures', 'dp', 'implementation']",2600
761,E,Dasha and Puzzle,"['constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",2000
761,D,Dasha and Very Difficult Problem,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'sortings']",1700
761,C,Dasha and Password,"['brute force', 'dp', 'implementation']",1500
761,B,Dasha and friends,"['brute force', 'implementation', 'math']",1300
761,A,Dasha and Stairs,"['brute force', 'constructive algorithms', 'implementation', 'math']",1000
760,B,Frodo and pillows,"['binary search', 'greedy']",1500
760,A,Petr and a calendar,"['implementation', 'math']",800
758,F,Geometrical Progression,"['brute force', 'math', 'number theory']",2400
758,E,Broken Tree,"['dfs and similar', 'dp', 'graphs', 'greedy', 'trees']",2600
758,D,Ability To Convert,"['constructive algorithms', 'dp', 'greedy', 'math', 'strings']",2000
758,C,Unfair Poll,"['binary search', 'constructive algorithms', 'implementation', 'math']",1700
758,B,Blown Garland,"['brute force', 'implementation', 'number theory']",1100
758,A,Holiday Of Equality,"['implementation', 'math']",800
757,G,Can Bash Save the Day?,"['data structures', 'divide and conquer', 'graphs', 'trees']",3400
757,F,Team Rocket Rises Again,"['data structures', 'graphs', 'shortest paths']",2800
757,E,Bash Plays with Functions,"['brute force', 'combinatorics', 'dp', 'number theory']",2500
757,D,Felicity's Big Secret Revealed,"['bitmasks', 'dp']",2200
757,C,Felicity is Coming!,"['data structures', 'hashing', 'sortings', 'strings']",1900
757,B,Bash's Big Day,"['greedy', 'math', 'number theory']",1400
757,A,Gotta Catch Em' All!,['implementation'],1000
756,F,Long number,"['expression parsing', 'math', 'number theory']",3400
756,E,Byteland coins,"['combinatorics', 'dp', 'math']",3200
756,D,Bacterial Melee,"['brute force', 'combinatorics', 'dp', 'string suffix structures']",2400
756,C,Nikita and stack,['data structures'],2200
756,B,Travel Card,"['binary search', 'dp']",1600
756,A,Pavel and barbecue,"['constructive algorithms', 'dfs and similar']",1700
755,G,PolandBall and Many Other Balls,"['combinatorics', 'divide and conquer', 'dp', 'fft', 'math', 'number theory']",3200
755,F,PolandBall and Gifts,"['bitmasks', 'dp', 'greedy']",2600
755,E,PolandBall and White-Red graph,"['constructive algorithms', 'graphs', 'shortest paths']",2400
755,D,PolandBall and Polygon,['data structures'],2000
755,C,PolandBall and Forest,"['dfs and similar', 'dsu', 'graphs', 'interactive', 'trees']",1300
755,B,PolandBall and Game,"['binary search', 'data structures', 'games', 'greedy', 'sortings', 'strings']",1100
755,A,PolandBall and Hypothesis,"['brute force', 'graphs', 'math', 'number theory']",800
754,E,Dasha and cyclic table,"['bitmasks', 'brute force', 'fft', 'strings', 'trees']",2600
754,D,Fedor and coupons,"['binary search', 'data structures', 'greedy', 'sortings']",2100
754,C,Vladik and chat,"['brute force', 'constructive algorithms', 'dp', 'implementation', 'strings']",2200
754,B,Ilya and tic-tac-toe game,"['brute force', 'implementation']",1100
754,A,Lesha and array splitting,"['constructive algorithms', 'greedy', 'implementation']",1200
753,C,Interactive Bulls and Cows (Hard),"['brute force', 'constructive algorithms', 'interactive']",2500
753,B,Interactive Bulls and Cows (Easy),"['brute force', 'constructive algorithms', 'implementation']",1600
753,A,Santa Claus and Candies,"['dp', 'greedy', 'math']",1000
750,H,New Year and Snowy Grid,"['dfs and similar', 'dsu', 'graphs', 'interactive']",3500
750,G,New Year and Binary Tree Paths,"['bitmasks', 'brute force', 'combinatorics', 'dp']",3200
750,F,New Year and Finding Roots,"['constructive algorithms', 'implementation', 'interactive', 'trees']",2800
750,E,New Year and Old Subsequence,"['data structures', 'divide and conquer', 'dp', 'matrices']",2600
750,D,New Year and Fireworks,"['brute force', 'data structures', 'dfs and similar', 'dp', 'implementation']",1900
750,C,New Year and Rating,"['binary search', 'greedy', 'math']",1600
750,B,New Year and North Pole,"['geometry', 'implementation']",1300
750,A,New Year and Hurry,"['binary search', 'brute force', 'implementation', 'math']",800
749,E,Inversions After Shuffle,"['data structures', 'probabilities']",2400
749,D,Leaving Auction,"['binary search', 'data structures']",2000
749,C,Voting,"['greedy', 'implementation', 'two pointers']",1500
749,B,Parallelogram is Back,"['brute force', 'constructive algorithms', 'geometry']",1200
749,A,Bachgold Problem,"['greedy', 'implementation', 'math', 'number theory']",800
748,F,Santa Clauses and a Soccer Championship,"['constructive algorithms', 'dfs and similar', 'graphs', 'trees']",2300
748,E,Santa Claus and Tangerines,"['binary search', 'data structures', 'greedy', 'two pointers']",2100
748,D,Santa Claus and a Palindrome,"['constructive algorithms', 'data structures', 'greedy']",2100
748,C,Santa Claus and Robot,"['constructive algorithms', 'math']",1400
748,B,Santa Claus and Keyboard Check,"['implementation', 'strings']",1500
748,A,Santa Claus and a Place in a Class,"['implementation', 'math']",800
747,F,Igor and Interesting Numbers,"['brute force', 'combinatorics', 'dp', 'math']",2500
747,E,Comments,"['dfs and similar', 'expression parsing', 'implementation', 'strings']",1700
747,D,Winter Is Coming,"['dp', 'greedy', 'sortings']",1800
747,C,Servers,['implementation'],1300
747,B,Mammoth's Genome Decoding,"['implementation', 'strings']",900
747,A,Display Size,"['brute force', 'math']",800
746,G,New Roads,"['constructive algorithms', 'graphs', 'trees']",2100
746,F,Music in Car,"['data structures', 'greedy', 'two pointers']",2200
746,E,Numbers Exchange,"['greedy', 'implementation', 'math']",1900
746,D,Green and Black Tea,"['constructive algorithms', 'greedy', 'math']",1500
746,C,Tram,"['constructive algorithms', 'implementation', 'math']",1600
746,B,Decoding,"['implementation', 'strings']",900
746,A,Compote,"['implementation', 'math']",800
745,B,Hongcow Solves A Puzzle,['implementation'],1400
745,A,Hongcow Learns the Cyclic Shift,"['implementation', 'strings']",900
744,E,Hongcow Masters the Cyclic Shift,"['strings', 'two pointers']",3200
744,D,Hongcow Draws a Circle,['geometry'],3200
744,C,Hongcow Buys a Deck of Cards,"['bitmasks', 'brute force', 'dp']",2400
744,B,Hongcow's Game,"['bitmasks', 'divide and conquer', 'interactive']",1900
744,A,Hongcow Builds A Nation,"['dfs and similar', 'graphs']",1500
